회사명 : (주)청명기연환경 / 2024/07/18  ~ 2025/08/25  / 장비투입현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
일자-No.	,출고창고명	,입고창고명	,품목명	,규격	,수량	,장비상태	,비고
2025/05/30 -5,현장,청명,(PM-2.5) PMS-204,1501489,1,정상,
2025/05/30 -5,현장,청명,"(NOx, SOx) BMW-5000",723,1,정상,
2025/05/30 -5,현장,청명,(PM-10) KMS-4200,19P430,1,정상,
2025/05/30 -5,현장,청명,(PM-2.5) KMS-4200,20P556,1,정상,
2025/05/30 -5,현장,청명,"(NOx, SOx) BMW-5000",1316,1,정상,
2025/05/30 -6,현장,청명,(소음) SC-260,T242072,1,정상,
2025/05/30 -6,현장,청명,(소음) SC-260,T242059,1,정상,
2025/05/30 -6,현장,청명,(소음) SC-260,T242109,1,정상,
2025/05/30 -6,현장,청명,(소음) SC-260,T242074,1,정상,
2025/05/30 -6,현장,청명,(진동) TYPE3233,170066,1,정상,
2025/05/30 -6,현장,청명,(진동) TYPE3233,180064,1,정상,
2025/05/30 -6,현장,청명,(진동) TYPE3233,180053,1,정상,
2025/05/30 -6,현장,청명,(진동) TYPE3233,190025,1,정상,
2025/05/30 -6,현장,청명,(진동) VM-1220E,20E474,1,정상,
2025/05/30 -6,현장,청명,(소음계교정) NC-73,10844967,1,정상,
2025/05/30 -7,현장,청명,(PM-10) KMS-4200,18P373,1,정상,
2025/05/30 -7,현장,청명,(PM-2.5) PMS-204,1708791,1,정상,
2025/05/30 -7,현장,청명,"(NOx, SOx) BMW-5000",853,1,정상,
2025/05/30 -7,현장,청명,(O3) Serinus10i,20-1382,1,정상,
2025/05/30 -7,현장,청명,(CO) Serinus30i,20-2171,1,정상,
2025/05/30 -7,현장,청명,(Pb) T8400ME,TA3265,1,정상,
2025/05/30 -7,현장,청명,(PM-2.5) PMS-204,1501513,1,정상,
2025/05/30 -7,현장,청명,(PM-10) KMS-4200,18P360,1,정상,
2025/05/30 -7,현장,청명,"(NOx, SOx) BMW-5000",720,1,정상,
2025/05/30 -7,현장,청명,(O3) Serinus10i,21-0321,1,정상,
2025/05/30 -7,현장,청명,(CO) Serinus30i,18-0328,1,정상,
2025/05/30 -7,현장,청명,(Pb) T8400ME,TA3275,1,정상,
2025/05/30 -7,현장,청명,(PM-2.5) KMS-4200,19P404,1,정상,
2025/05/30 -7,현장,청명,(PM-10) KMS-4200,19P429,1,정상,
2025/05/30 -7,현장,청명,"(NOx, SOx) BMW-5000",858,1,정상,
2025/05/30 -7,현장,청명,(O3) Serinus10i,21-0322,1,정상,
2025/05/30 -7,현장,청명,(CO) Serinus30i,20-1502,1,정상,
2025/05/30 -7,현장,청명,(Pb) T8400ME,TA3267,1,정상,
2025/05/30 -7,현장,청명,(벤젠) MP-Σ30KNⅡ,770660,1,정상,
2025/05/30 -8,현장,청명,(소음) SC-260,T242057,1,정상,
2025/05/30 -8,현장,청명,(진동) TYPE3233,150072,1,정상,
2025/05/30 -8,현장,청명,(소음계교정) AC-300,629,1,정상,
2025/05/30 -9,청명,현장,(소음) SC-260,T242057,1,정상,
2025/05/30 -9,청명,현장,(진동) TYPE3233,150072,1,정상,
2025/05/30 -9,청명,현장,(소음계교정) AC-300,629,1,정상,
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1612017,1,정상,정도검사
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1515022,1,정상,정도검사
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1614023,1,정상,정도검사
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1612016,1,정상,정도검사
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1614022,1,정상,정도검사
2025/05/30 -10,업체,청명,(NO2) MEZUS-210,K1515023,1,정상,정도검사
2025/05/30 -10,업체,청명,(CO) MEZUS-310,K1614025A,1,정상,정도검사
2025/05/30 -10,업체,청명,(CO) MEZUS-310,K1614026A,1,정상,정도검사
2025/06/02 -1,청명,업체,MP-Σ100KNⅡ,950575,1,,정도검사
2025/06/02 -2,현장,청명,(PM-10) KMS-4200,18P354,1,,
2025/06/02 -2,현장,청명,"(NOx, SOx) BMW-5000",1318,1,,
2025/06/02 -2,현장,청명,(PM-10) KMS-4200,20P573,1,,
2025/06/02 -2,현장,청명,"(NOx, SOx) BMW-5000",1315,1,,
2025/06/02 -2,현장,청명,(PM-10) KMS-4200,18P357,1,,
2025/06/02 -2,현장,청명,"(NOx, SOx) BMW-5000",857,1,,
2025/06/02 -3,현장,청명,(PM-10) KMS-4200,18P374,1,,
2025/06/02 -3,현장,청명,(PM-2.5) KMS-4200,20P557,1,,
2025/06/02 -3,현장,청명,"(NOx, SOx) BMW-5000",1319,1,,
2025/06/02 -3,현장,청명,(PM-10) KMS-4200,18P366,1,,
2025/06/02 -3,현장,청명,(PM-2.5) PMS-204,1501507,1,,
2025/06/02 -3,현장,청명,"(NOx, SOx) BMW-5000",1795,1,,
2025/06/02 -3,현장,청명,(PM-10) KMS-4200,18P361,1,,
2025/06/02 -3,현장,청명,(PM-2.5) PMS-204,1708794,1,,
2025/06/02 -3,현장,청명,"(NOx, SOx) BMW-5000",856,1,,
2025/06/02 -3,현장,청명,(PM-10) KMS-4200,20P569,1,,
2025/06/02 -3,현장,청명,(PM-2.5) KMS-4200,22P614,1,,
2025/06/02 -3,현장,청명,"(NOx, SOx) BMW-5000",1627,1,,
2025/06/02 -3,현장,청명,(PM-10) KMS-4200,19P425,1,,
2025/06/02 -3,현장,청명,(PM-2.5) PMS-204,1708795,1,,
2025/06/02 -3,현장,청명,"(NOx, SOx) BMW-5000",1798,1,,
2025/06/02 -4,청명,현장,(CO) Serinus30i,20-1508,1,정상,A-1
2025/06/02 -4,청명,현장,(O3) Serinus10i,20-1384,1,정상,A-1
2025/06/02 -4,청명,현장,(PM-10) KMS-4200,18P353,1,정상,A-1
2025/06/02 -4,청명,현장,(PM-2.5) PMS-204,1708786,1,정상,A-1
2025/06/02 -4,청명,현장,"(NOx, SOx) BMW-5000",1789,1,정상,A-1
2025/06/02 -4,청명,현장,(Pb) T8400ME,TA3267,1,정상,A-1
2025/06/02 -4,청명,현장,(벤젠) MP-Σ30KNⅡ,850746,1,정상,A-1
2025/06/02 -5,청명,현장,(PM-10) E-BAM,R10185,1,정상,A-3`
2025/06/02 -5,청명,현장,(PM-2.5) E-BAM,T25861,1,정상,A-3`
2025/06/02 -5,청명,현장,(NO2) Serinus40,21-0515,1,정상,A-3`
2025/06/02 -5,청명,현장,(PM-10) E-BAM,Y22705,1,정상,A-6
2025/06/02 -5,청명,현장,(PM-2.5) E-BAM,T25864,1,정상,A-6
2025/06/02 -5,청명,현장,(NO2) MEZUS-210,K1614024,1,정상,A-6
2025/06/02 -6,청명,현장,DO/pH METER,838142(804F0013),1,정상,
2025/06/02 -7,현장,청명,DO/pH METER,838142(804F0013),1,정상,
2025/06/02 -8,청명,현장,(PM-10) KMS-4200,18P359,1,정상,A-3
2025/06/02 -8,청명,현장,(PM-2.5) PMS-204,1501508,1,정상,A-3
2025/06/02 -8,청명,현장,"(NOx, SOx) BMW-5000",855,1,정상,A-3
2025/06/02 -8,청명,현장,(PM-10) KMS-4200,18P371,1,정상,A-1
2025/06/02 -8,청명,현장,(PM-2.5) KMS-4200,20P564,1,정상,A-1
2025/06/02 -8,청명,현장,"(NOx, SOx) BMW-5000",1796,1,정상,A-1
2025/06/02 -8,청명,현장,(PM-2.5) PMS-204,1501511,1,정상,A-2
2025/06/02 -8,청명,현장,(PM-10) KMS-4200,18P368,1,정상,A-2
2025/06/02 -8,청명,현장,"(NOx, SOx) BMW-5000",1317,1,정상,A-2
2025/06/02 -8,청명,현장,(PM-10) KMS-4200,18P369,1,정상,여분장비
2025/06/02 -8,청명,현장,(PM-2.5) PMS-204,1708788,1,정상,여분장비
2025/06/02 -8,청명,현장,"(NOx, SOx) BMW-5000",1792,1,정상,여분장비
2025/06/02 -9,청명,현장,(PM-2.5) KMS-4200,22P615,1,정상,A-1
2025/06/02 -9,청명,현장,(PM-10) KMS-4200,19P430,1,정상,A-1
2025/06/02 -9,청명,현장,"(NOx, SOx) BMW-5000",1797,1,정상,A-1
2025/06/02 -9,청명,현장,(PM-10) KMS-4200,18P355,1,정상,A-2
2025/06/02 -9,청명,현장,(PM-2.5) KMS-4200,20P565,1,정상,A-2
2025/06/02 -9,청명,현장,"(NOx, SOx) BMW-5000",1791,1,정상,A-2
2025/06/02 -10,현장,청명,(소음) SC-260,T246356,1,정상,
2025/06/02 -10,현장,청명,(진동) VM-1220E,20E333,1,정상,
2025/06/02 -10,현장,청명,(소음계교정) CB006,901671,1,정상,
2025/06/02 -11,청명,현장,(소음) SC-260,T246356,1,정상,
2025/06/02 -11,청명,현장,(진동) VM-1220E,20E333,1,정상,
2025/06/02 -11,청명,현장,(소음계교정) CB006,901671,1,정상,
2025/06/02 -12,업체,청명,(벤젠) MP-Σ30KNⅡ,141411,1,양호,정도검사 완료 장비 수령
2025/06/02 -12,업체,청명,(벤젠) MP-Σ30KNⅡ,141412,1,양호,정도검사 완료 장비 수령
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,18P366,1,정상,A-5
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1501504,1,정상,A-5
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",724,1,정상,A-5
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,18P357,1,정상,A-4
2025/06/02 -13,청명,현장,(PM-2.5) KMS-4200,20P557,1,정상,A-4
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",856,1,정상,A-4
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,18P374,1,정상,A-6
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1708787,1,정상,A-6
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1627,1,정상,A-6
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,20P569,1,정상,A-3
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1708790,1,정상,A-3
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1318,1,정상,A-3
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,22P617,1,정상,A-1
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1708795,1,정상,A-1
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1319,1,정상,A-1
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,18P354,1,정상,A-2
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1709798,1,정상,A-2
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",857,1,정상,A-2
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,19P425,1,정상,A-9
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1501507,1,정상,A-9
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1798,1,정상,A-9
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,20P573,1,정상,A-8
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1501514,1,정상,A-8
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1795,1,정상,A-8
2025/06/02 -13,청명,현장,(PM-10) KMS-4200,18P361,1,정상,A-7
2025/06/02 -13,청명,현장,(PM-2.5) PMS-204,1708794,1,정상,A-7
2025/06/02 -13,청명,현장,"(NOx, SOx) BMW-5000",1315,1,정상,A-7
2025/06/02 -14,청명,현장,(소음) SC-260,T242074,1,정상,
2025/06/02 -14,청명,현장,(진동) VM-1220E,20E474,1,정상,
2025/06/02 -14,청명,현장,(소음계교정) NC-73,10844967,1,정상,
2025/06/02 -15,청명,현장,ProPlus,19E102565,1,정상,
2025/06/02 -16,현장,청명,(PM-10) PMS-204,1904008,1,정상,A-1
2025/06/02 -16,현장,청명,"(NOx, SOx) BMW-5000",858,1,정상,A-1
2025/06/02 -16,현장,청명,(PM-2.5) PMS-204,1708787,1,정상,A-1
2025/06/02 -17,청명,현장,ProPlus,19E202574,1,정상,"안성중소기업,이천아미지구"
2025/06/02 -17,청명,현장,FP101 Flow Probe.,1905000567,1,정상,
2025/06/02 -18,현장,청명,ProPlus,19E202574,1,정상,
2025/06/02 -18,현장,청명,FP101 Flow Probe.,1905000567,1,정상,
2025/06/02 -19,현장,청명,(PM-10) PMS-204,1904008,1,정상,A-1
2025/06/02 -19,현장,청명,(PM-2.5) PMS-204,1708787,1,정상,A-1
2025/06/02 -19,현장,청명,"(NOx, SOx) BMW-5000",726,1,정상,A-1
2025/06/02 -19,현장,청명,(PM-2.5) PMS-204,1708792,1,정상,A-2
2025/06/02 -19,현장,청명,(PM-10) PMS-204,1904006,1,정상,A-2
2025/06/02 -19,현장,청명,"(NOx, SOx) BMW-5000",1793,1,정상,A-2
2025/06/02 -19,현장,청명,(PM-2.5) PMS-204,1501478,1,정상,A-3
2025/06/02 -19,현장,청명,(PM-10) PMS-204,1904009,1,정상,A-3
2025/06/02 -19,현장,청명,"(NOx, SOx) BMW-5000",850,1,정상,A-3
2025/06/02 -19,현장,청명,(PM-2.5) PMS-204,1501490,1,정상,A-4
2025/06/02 -19,현장,청명,(PM-10) KMS-4200,20P572,1,정상,A-4
2025/06/02 -19,현장,청명,"(NOx, SOx) BMW-5000",854,1,정상,A-4
2025/06/02 -20,청명,현장,(소음) SC-260,T242060,1,정상,
2025/06/02 -20,청명,현장,(소음계교정) AC-300,630,1,정상,
2025/06/02 -20,청명,현장,(진동) TYPE3233,150076,1,정상,
2025/06/03 -1,현장,청명,(소음) SC-260,T242057,1,정상,
2025/06/03 -1,현장,청명,(진동) TYPE3233,150072,1,정상,
2025/06/03 -1,현장,청명,(소음계교정) AC-300,629,1,정상,
2025/06/03 -2,현장,청명,ProPlus,19E102565,1,정상,
2025/06/03 -3,현장,청명,(소음) SC-260,T242060,1,정상,
2025/06/03 -3,현장,청명,(소음계교정) AC-300,630,1,정상,
2025/06/03 -3,현장,청명,(진동) TYPE3233,150076,1,정상,
2025/06/03 -4,청명,현장,(소음) SC-260,T242060,1,정상,
2025/06/03 -4,청명,현장,(소음계교정) AC-300,630,1,정상,
2025/06/03 -4,청명,현장,(진동) TYPE3233,150076,1,정상,
2025/06/04 -1,현장,청명,(소음) SC-260,T246356,1,정상,
2025/06/04 -1,현장,청명,(진동) VM-1220E,20E333,1,정상,
2025/06/04 -1,현장,청명,(소음계교정) CB006,901671,1,정상,
2025/06/04 -2,청명,현장,(소음) SC-260,T246356,1,정상,
2025/06/04 -2,청명,현장,(진동) VM-1220E,20E333,1,정상,
2025/06/04 -2,청명,현장,(소음계교정) CB006,901671,1,정상,
2025/06/04 -2,청명,현장,(소음) SC-260,T242059,1,정상,
2025/06/04 -3,현장,청명,(소음) SC-260,T242074,1,정상,
2025/06/04 -3,현장,청명,(진동) VM-1220E,20E474,1,정상,
2025/06/04 -3,현장,청명,(소음계교정) NC-73,10844967,1,정상,
2025/06/04 -4,청명,현장,(O3) Serinus10i,20-1382,1,정상,A-1
2025/06/04 -4,청명,현장,(CO) Serinus30i,20-2311,1,정상,A-1
2025/06/04 -4,청명,현장,"(NOx, SOx) BMW-5000",718,1,정상,A-1
2025/06/04 -4,청명,현장,(PM-10) KMS-4200,18P375,1,정상,A-1
2025/06/04 -4,청명,현장,(PM-2.5) PMS-204,1501489,1,정상,A-1
2025/06/04 -4,청명,현장,(Pb) T8400ME,4176/TA3688,1,정상,A-1
2025/06/04 -4,청명,현장,(벤젠) MP-Σ30KNⅡ,141411,1,정상,A-1
2025/06/04 -5,현장,청명,(CO) Serinus30i,20-1508,1,,
2025/06/04 -5,현장,청명,(O3) Serinus10i,20-1384,1,,
2025/06/04 -5,현장,청명,(PM-10) KMS-4200,18P353,1,,
2025/06/04 -5,현장,청명,(PM-2.5) PMS-204,1708786,1,,
2025/06/04 -5,현장,청명,"(NOx, SOx) BMW-5000",1789,1,,
2025/06/04 -5,현장,청명,(Pb) T8400ME,TA3267,1,,
2025/06/04 -5,현장,청명,(벤젠) MP-Σ30KNⅡ,850746,1,,
2025/06/04 -6,청명,현장,(PM-10) KMS-4200,19P424,1,정상,A-5
2025/06/04 -6,청명,현장,(PM-2.5) PMS-204,1501513,1,정상,A-5
2025/06/04 -6,청명,현장,(NO2) Serinus40,21-0516,1,정상,A-5
2025/06/04 -6,청명,현장,(PM-2.5) PMS-204,1501479,1,정상,A-4
2025/06/04 -6,청명,현장,(NO2) MEZUS-210,K1515021,1,정상,A-4
2025/06/04 -6,청명,현장,(PM-10) KMS-4200,19P426,1,정상,A-4
2025/06/04 -6,청명,현장,(PM-10) KMS-4200,19P432,1,정상,A-3
2025/06/04 -6,청명,현장,(PM-2.5) PMS-204,1501481,1,정상,A-3
2025/06/04 -6,청명,현장,(NO2) Serinus40,21-0518,1,정상,A-3
2025/06/04 -6,청명,현장,(PM-10) KMS-4200,20P568,1,정상,A-1
2025/06/04 -6,청명,현장,(PM-2.5) PMS-204,1501517,1,정상,A-1
2025/06/04 -6,청명,현장,(NO2) Serinus40,20-2180,1,정상,A-1
2025/06/04 -6,청명,현장,(PM-10) KMS-4200,18P353,1,정상,A-2
2025/06/04 -6,청명,현장,(PM-2.5) PMS-204,1708786,1,정상,A-2
2025/06/04 -6,청명,현장,(NO2) MEZUS-210,K1515019,1,정상,A-2
2025/06/04 -7,청명,현장,ProPlus,19E102565,1,정상,"서을과기대, 하남시"
2025/06/04 -8,현장,청명,ProPlus,19E102565,1,정상,"서을과기대, 하남시"
2025/06/04 -9,청명,현장,ProPlus,19E202574,1,정상,"수도권매립지,김포통진"
2025/06/04 -10,현장,청명,ProPlus,19E202574,1,정상,
2025/06/04 -11,청명,현장,(PM-10) KMS-4200,19P428,1,정상,A-2
2025/06/04 -11,청명,현장,(PM-2.5) PMS-204,1501512,1,정상,A-2
2025/06/04 -11,청명,현장,"(NOx, SOx) BMW-5000",852,1,정상,A-2
2025/06/04 -11,청명,현장,(PM-10) KMS-4200,19P429,1,정상,A-3
2025/06/04 -11,청명,현장,(PM-2.5) PMS-204,1708793,1,정상,A-3
2025/06/04 -11,청명,현장,"(NOx, SOx) BMW-5000",1312,1,정상,A-3
2025/06/04 -11,청명,현장,(PM-10) KMS-4200,18P360,1,정상,A-1
2025/06/04 -11,청명,현장,(PM-2.5) KMS-4200,19P404,1,정상,A-1
2025/06/04 -11,청명,현장,"(NOx, SOx) BMW-5000",719,1,정상,A-1
2025/06/04 -11,청명,현장,(PM-10) KMS-4200,18P373,1,정상,A-4
2025/06/04 -11,청명,현장,(PM-2.5) PMS-204,1708791,1,정상,A-4
2025/06/04 -11,청명,현장,"(NOx, SOx) BMW-5000",853,1,정상,A-4
2025/06/04 -12,청명,현장,DO/pH METER,838142(804F0013),1,정상,"대구연호, 대구연경, 양천~대항"
2025/06/04 -12,청명,현장,FP101 Flow Probe.,1724002714,1,정상,
2025/06/04 -13,청명,현장,(소음) SC-260,T242074,1,정상,
2025/06/04 -13,청명,현장,(진동) VM-1220E,20E474,1,정상,
2025/06/04 -13,청명,현장,(소음계교정) NC-73,10844967,1,정상,
2025/06/05 -1,청명,현장,(소음) SC-260,T246356,1,정상,
2025/06/05 -1,청명,현장,(진동) VM-1220E,20E333,1,정상,
2025/06/05 -1,청명,현장,(소음계교정) CB006,901671,1,정상,
2025/06/05 -1,청명,현장,(소음) SC-260,T242059,1,정상,
2025/06/05 -2,현장,청명,(PM-10) KMS-4200,19P428,1,정상,
2025/06/05 -2,현장,청명,(PM-2.5) PMS-204,1501512,1,정상,
2025/06/05 -2,현장,청명,"(NOx, SOx) BMW-5000",852,1,정상,
2025/06/05 -2,현장,청명,(PM-10) KMS-4200,19P429,1,정상,
2025/06/05 -2,현장,청명,(PM-2.5) PMS-204,1708793,1,정상,
2025/06/05 -2,현장,청명,"(NOx, SOx) BMW-5000",1312,1,정상,
2025/06/05 -2,현장,청명,(PM-10) KMS-4200,18P360,1,정상,
2025/06/05 -2,현장,청명,(PM-2.5) KMS-4200,19P404,1,정상,
2025/06/05 -2,현장,청명,"(NOx, SOx) BMW-5000",719,1,정상,
2025/06/05 -2,현장,청명,(PM-10) KMS-4200,18P373,1,정상,
2025/06/05 -2,현장,청명,(PM-2.5) PMS-204,1708791,1,정상,
2025/06/05 -2,현장,청명,"(NOx, SOx) BMW-5000",853,1,정상,
2025/06/05 -3,현장,청명,DO/pH METER,838142(804F0013),1,정상,
2025/06/05 -3,현장,청명,FP101 Flow Probe.,1724002714,1,정상,
2025/06/05 -4,청명,현장,ProPlus,19E102565,1,정상,
2025/06/05 -5,현장,청명,ProPlus,19E102565,1,정상,
2025/06/05 -6,현장,청명,(PM-10) KMS-4200,18P359,1,정상,
2025/06/05 -6,현장,청명,(PM-2.5) PMS-204,1501508,1,정상,
2025/06/05 -6,현장,청명,"(NOx, SOx) BMW-5000",855,1,정상,
2025/06/05 -6,현장,청명,(PM-10) KMS-4200,18P371,1,정상,
2025/06/05 -6,현장,청명,(PM-2.5) KMS-4200,20P564,1,정상,
2025/06/05 -6,현장,청명,"(NOx, SOx) BMW-5000",1796,1,정상,
2025/06/05 -6,현장,청명,(PM-2.5) PMS-204,1501511,1,정상,
2025/06/05 -6,현장,청명,(PM-10) KMS-4200,18P368,1,정상,
2025/06/05 -6,현장,청명,"(NOx, SOx) BMW-5000",1317,1,정상,
2025/06/05 -6,현장,청명,(PM-10) KMS-4200,18P369,1,정상,
2025/06/05 -6,현장,청명,(PM-2.5) PMS-204,1708788,1,정상,
2025/06/05 -6,현장,청명,"(NOx, SOx) BMW-5000",1792,1,정상,
2025/06/05 -7,현장,청명,(PM-2.5) KMS-4200,22P615,1,정상,
2025/06/05 -7,현장,청명,(PM-10) KMS-4200,19P430,1,정상,
2025/06/05 -7,현장,청명,"(NOx, SOx) BMW-5000",1797,1,정상,
2025/06/05 -7,현장,청명,(PM-10) KMS-4200,18P355,1,정상,
2025/06/05 -7,현장,청명,(PM-2.5) KMS-4200,20P565,1,정상,
2025/06/05 -7,현장,청명,"(NOx, SOx) BMW-5000",1791,1,정상,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,18P366,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1501504,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",724,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,18P357,1,,
2025/06/05 -8,현장,청명,(PM-2.5) KMS-4200,20P557,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",856,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,18P374,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1708787,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1627,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,20P569,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1708790,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1318,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,22P617,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1708795,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1319,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,18P354,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1709798,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",857,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,19P425,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1501507,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1798,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,20P573,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1501514,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1795,1,,
2025/06/05 -8,현장,청명,(PM-10) KMS-4200,18P361,1,,
2025/06/05 -8,현장,청명,(PM-2.5) PMS-204,1708794,1,,
2025/06/05 -8,현장,청명,"(NOx, SOx) BMW-5000",1315,1,,
2025/06/05 -9,청명,현장,(소음) SC-260,T242060,1,정상,
2025/06/05 -9,청명,현장,(소음계교정) AC-300,630,1,정상,
2025/06/05 -10,현장,청명,(소음) SC-260,T242060,1,정상,
2025/06/05 -10,현장,청명,(소음계교정) AC-300,630,1,정상,
2025/06/05 -10,현장,청명,(진동) TYPE3233,150076,1,정상,
2025/06/05 -11,청명,현장,(소음) SC-260,T242057,1,정상,
2025/06/05 -11,청명,현장,(진동) TYPE3233,150072,1,정상,
2025/06/05 -11,청명,현장,(소음계교정) AC-300,629,1,정상,
2025/06/05 -12,현장,청명,(소음) SC-260,T242057,1,정상,
2025/06/05 -12,현장,청명,(진동) TYPE3233,150072,1,정상,
2025/06/05 -12,현장,청명,(소음계교정) AC-300,629,1,정상,
2025/06/05 -13,현장,청명,(PM-10) KMS-4200,19P424,1,정상,A-5
2025/06/05 -13,현장,청명,(PM-2.5) PMS-204,1501513,1,정상,A-5
2025/06/05 -13,현장,청명,(NO2) Serinus40,21-0516,1,정상,A-5
2025/06/05 -13,현장,청명,(PM-2.5) PMS-204,1501479,1,정상,A-4
2025/06/05 -13,현장,청명,(NO2) MEZUS-210,K1515021,1,정상,A-4
2025/06/05 -13,현장,청명,(PM-10) KMS-4200,19P426,1,정상,A-4
2025/06/05 -13,현장,청명,(PM-10) KMS-4200,19P432,1,정상,A-3
2025/06/05 -13,현장,청명,(PM-2.5) PMS-204,1501481,1,정상,A-3
2025/06/05 -13,현장,청명,(NO2) Serinus40,21-0518,1,정상,A-3
2025/06/05 -13,현장,청명,(PM-10) KMS-4200,20P568,1,정상,A-1
2025/06/05 -13,현장,청명,(PM-2.5) PMS-204,1501517,1,정상,A-1
2025/06/05 -13,현장,청명,(NO2) Serinus40,20-2180,1,정상,A-1
2025/06/05 -13,현장,청명,(PM-10) KMS-4200,18P353,1,정상,A-2
2025/06/05 -13,현장,청명,(PM-2.5) PMS-204,1708786,1,정상,A-2
2025/06/05 -13,현장,청명,(NO2) MEZUS-210,K1515019,1,정상,A-2
2025/06/05 -14,현장,청명,(PM-10) E-BAM,R10185,1,정상,A-3`
2025/06/05 -14,현장,청명,(PM-2.5) E-BAM,T25861,1,정상,A-3`
2025/06/05 -14,현장,청명,(NO2) Serinus40,21-0515,1,정상,A-3`
2025/06/05 -14,현장,청명,(PM-10) E-BAM,Y22705,1,정상,A-6
2025/06/05 -14,현장,청명,(PM-2.5) E-BAM,T25864,1,정상,A-6
2025/06/05 -14,현장,청명,(NO2) MEZUS-210,K1614024,1,정상,A-6
2025/06/05 -15,현장,청명,(O3) Serinus10i,20-1382,1,정상,A-1
2025/06/05 -15,현장,청명,(CO) Serinus30i,20-2311,1,정상,A-1
2025/06/05 -15,현장,청명,"(NOx, SOx) BMW-5000",718,1,정상,A-1
2025/06/05 -15,현장,청명,(PM-10) KMS-4200,18P375,1,정상,A-1
2025/06/05 -15,현장,청명,(PM-2.5) PMS-204,1501489,1,정상,A-1
2025/06/05 -15,현장,청명,(Pb) T8400ME,4176/TA3688,1,정상,A-1
2025/06/05 -15,현장,청명,(벤젠) MP-Σ30KNⅡ,141411,1,정상,A-1
2025/06/09 -1,현장,청명,(소음) SC-260,T242074,1,정상,
2025/06/09 -1,현장,청명,(진동) VM-1220E,20E474,1,정상,
2025/06/09 -1,현장,청명,(소음계교정) NC-73,10844967,1,정상,
2025/06/09 -2,현장,청명,(소음) SC-260,T242060,1,정상,
2025/06/09 -2,현장,청명,(소음계교정) AC-300,630,1,정상,
2025/06/09 -3,청명,현장,(PM-10) KMS-4200,18P353,1,정상,A-1
